sale_id,sale_date,product_id, quantity_sold,unit_price,Store_id
35185,02-05-18,P0005,39,29.83,S35185
35186,03-05-18,P0006,69,76.77,S35186
35187,04-05-18,P0007,24,48,S35187
35188,05-05-18,P0008,205,17.36,S35188
35189,06-05-18,P0009,17,93.49,S35189
35190,07-05-18,P0010,202,12.27,S35190
35191,08-05-18,P0011,148,57.26,S35191
35192,09-05-18,P0012,121,65.03,S35192
35193,10-05-18,P0013,262,51.27,S35193
35194,11-05-18,P0014,459,70.46,S35194
35195,12-05-18,P0015,232,12.82,S35195
35196,13-05-18,P0016,42,23.18,S35196
35197,14-05-18,P0017,186,98.26,S35197
35198,15-05-18,P0018,102,92.51,S35198
35199,16-05-18,P0019,306,79.87,S35199
35200,17-05-18,P0020,20,99.59,S35200
35201,18-05-18,P0001,43,28.42,S35201
35202,19-05-18,P0002,14,47.54,S35202
35203,20-05-18,P0003,38,53.36,S35203
35204,21-05-18,P0004,195,68.23,S35204
35205,22-05-18,P0005,34,40.2,S35205
35206,23-05-18,P0006,72,98.84,S35206
35207,24-05-18,P0007,450,38.18,S35207
35208,25-05-18,P0008,296,58.82,S35208
35209,26-05-18,P0009,120,47.36,S35209
35210,27-05-18,P0010,178,65.02,S35210
35211,28-05-18,P0011,287,62.51,S35211
35212,29-05-18,P0012,6,52.79,S35212
35213,30-05-18,P0013,334,64.43,S35213
35214,31-05-18,P0014,50,77.73,S35214
35215,01-06-18,P0015,49,87.22,S35215
35216,02-06-18,P0016,94,91.84,S35216
35217,03-06-18,P0017,4,68.77,S35217
35218,04-06-18,P0018,2,11.29,S35218
35219,05-06-18,P0019,222,31.19,S35219
35220,06-06-18,P0020,385,74.7,S35220
35221,07-06-18,P0001,56,92.88,S35221
35222,08-06-18,P0002,68,95.05,S35222
35223,09-06-18,P0003,21,52.45,S35223
35224,10-06-18,P0004,218,22.46,S35224
35225,11-06-18,P0005,108,37.05,S35225
35226,12-06-18,P0006,280,46.62,S35226
35227,13-06-18,P0007,104,83.23,S35227
35228,14-06-18,P0008,12,40.01,S35228
35229,15-06-18,P0009,280,42.77,S35229
35230,16-06-18,P0010,89,50.9,S35230
35231,17-06-18,P0011,44,39.96,S35231
35232,18-06-18,P0012,216,59.58,S35232
35233,19-06-18,P0013,181,46.51,S35233
35234,20-06-18,P0014,16,41.17,S35234
35235,21-06-18,P0015,177,46.04,S35235
35236,22-06-18,P0016,70,48.54,S35236
35237,23-06-18,P0017,39,12.98,S35237
35238,24-06-18,P0018,52,23.8,S35238
35239,25-06-18,P0019,98,85.62,S35239
35240,26-06-18,P0020,122,59.04,S35240
35241,27-06-18,P0001,114,77.8,S35241
35242,28-06-18,P0002,185,73.84,S35242
35243,29-06-18,P0003,285,38.64,S35243
35244,30-06-18,P0004,122,48.66,S35244
35245,01-07-18,P0005,89,35.86,S35245
35246,02-07-18,P0006,183,82.41,S35246
35247,03-07-18,P0007,30,68.14,S35247
35248,04-07-18,P0008,8,44,S35248
35249,05-07-18,P0009,66,90.1,S35249
35250,06-07-18,P0010,0,17.25,S35250
35251,07-07-18,P0011,53,41.03,S35251
35252,08-07-18,P0012,149,43.42,S35252
35253,09-07-18,P0013,200,94.81,S35253
35254,10-07-18,P0014,286,48.12,S35254
35255,11-07-18,P0015,35,67.68,S35255
35256,12-07-18,P0016,155,31.92,S35256
35257,13-07-18,P0017,208,81.97,S35257
35258,14-07-18,P0018,172,60.65,S35258
35259,15-07-18,P0019,206,16.95,S35259
35260,16-07-18,P0020,258,42.99,S35260
35261,17-07-18,P0001,25,77.81,S35261
35262,18-07-18,P0002,116,43.73,S35262
35263,19-07-18,P0003,26,31.17,S35263
35264,20-07-18,P0004,79,45.93,S35264
35265,21-07-18,P0005,155,81.44,S35265
35266,22-07-18,P0006,2,63.19,S35266
35267,23-07-18,P0007,72,58.98,S35267
35268,24-07-18,P0008,39,52.74,S35268
35269,25-07-18,P0009,144,10.77,S35269
35270,26-07-18,P0010,1,65.26,S35270
35271,27-07-18,P0011,234,73.43,S35271
35272,28-07-18,P0012,56,13.67,S35272
35273,29-07-18,P0013,180,52.44,S35273
35274,30-07-18,P0014,100,70.98,S35274
35275,31-07-18,P0015,128,89.98,S35275
35276,01-08-18,P0016,287,81.43,S35276
35277,02-08-18,P0017,450,23.75,S35277
35278,03-08-18,P0018,267,19.79,S35278
35279,04-08-18,P0019,95,71.42,S35279
35280,05-08-18,P0020,231,26.55,S35280
35281,06-08-18,P0001,195,10.82,S35281
35282,07-08-18,P0002,54,94.05,S35282
35283,08-08-18,P0003,41,47.88,S35283
35284,09-08-18,P0004,41,55.9,S35284
35285,10-08-18,P0005,318,19.98,S35285
35286,11-08-18,P0006,14,65.01,S35286
35287,12-08-18,P0007,100,31.13,S35287
35288,13-08-18,P0008,243,79.54,S35288
35289,14-08-18,P0009,251,51,S35289
35290,15-08-18,P0010,270,70.04,S35290
35291,16-08-18,P0011,36,45.48,S35291
35292,17-08-18,P0012,17,41.1,S35292
35293,18-08-18,P0013,59,17.9,S35293
35294,19-08-18,P0014,215,76.22,S35294
35295,20-08-18,P0015,119,39.36,S35295
35296,21-08-18,P0016,107,50.45,S35296
35297,22-08-18,P0017,166,51.8,S35297
35298,23-08-18,P0018,8,29.44,S35298
35299,24-08-18,P0019,136,36.57,S35299
35300,25-08-18,P0020,286,90.44,S35300
35301,26-08-18,P0001,102,61.01,S35301
35302,27-08-18,P0002,212,68.04,S35302
35303,28-08-18,P0003,192,87.65,S35303
35304,29-08-18,P0004,335,41.31,S35304
35305,30-08-18,P0005,22,55.43,S35305
35306,31-08-18,P0006,158,94.51,S35306
35307,01-09-18,P0007,157,13.11,S35307
35308,02-09-18,P0008,70,32.45,S35308
35309,03-09-18,P0009,99,76.53,S35309
35310,04-09-18,P0010,123,32.34,S35310
35311,05-09-18,P0011,114,72.81,S35311
35312,06-09-18,P0012,54,49.51,S35312
35313,07-09-18,P0013,123,48.11,S35313
35314,08-09-18,P0014,127,72.08,S35314
35315,09-09-18,P0015,36,35.23,S35315
35316,10-09-18,P0016,207,10.25,S35316
35317,11-09-18,P0017,55,11.61,S35317
35318,12-09-18,P0018,25,96.19,S35318
35319,13-09-18,P0019,284,11.89,S35319
35320,14-09-18,P0020,112,31.94,S35320
35321,15-09-18,P0001,50,36.5,S35321
35322,16-09-18,P0002,189,83.79,S35322
35323,17-09-18,P0003,35,51.39,S35323
35324,18-09-18,P0004,58,40.12,S35324
35325,19-09-18,P0005,238,32.01,S35325
35326,20-09-18,P0006,1,93.69,S35326
35327,21-09-18,P0007,170,10.86,S35327
35328,22-09-18,P0008,22,43.34,S35328
35329,23-09-18,P0009,75,28.56,S35329
35330,24-09-18,P0010,102,74.29,S35330
35331,25-09-18,P0011,48,87.38,S35331
35332,26-09-18,P0012,52,39.44,S35332
35333,27-09-18,P0013,182,76.75,S35333
35334,28-09-18,P0014,26,50.72,S35334
35335,29-09-18,P0015,85,11.38,S35335
35336,30-09-18,P0016,328,85.39,S35336
35337,01-10-18,P0017,225,59.89,S35337
35338,02-10-18,P0018,99,19.03,S35338
35339,03-10-18,P0019,84,35.91,S35339
35340,04-10-18,P0020,17,71.58,S35340
35341,05-10-18,P0001,208,49.21,S35341
35342,06-10-18,P0002,257,86.24,S35342
35343,07-10-18,P0003,231,55.05,S35343
35344,08-10-18,P0004,199,19.36,S35344
35345,09-10-18,P0005,110,65.64,S35345
35346,10-10-18,P0006,108,23,S35346
35347,11-10-18,P0007,40,89.25,S35347
35348,12-10-18,P0008,166,65.71,S35348
35349,13-10-18,P0009,3,80.41,S35349
35350,14-10-18,P0010,49,75.28,S35350
35351,15-10-18,P0011,152,40.01,S35351
35352,16-10-18,P0012,117,80.44,S35352
35353,17-10-18,P0013,13,71.53,S35353
35354,18-10-18,P0014,139,45.61,S35354
35355,19-10-18,P0015,21,25.75,S35355
35356,20-10-18,P0016,106,74.19,S35356
35357,21-10-18,P0017,69,21.53,S35357
35358,22-10-18,P0018,61,40.1,S35358
35359,23-10-18,P0019,85,70.82,S35359
35360,24-10-18,P0020,338,20.54,S35360
35361,25-10-18,P0001,70,51.57,S35361
35362,26-10-18,P0002,195,56.83,S35362
35363,27-10-18,P0003,107,51.41,S35363
35364,28-10-18,P0004,0,89.86,S35364
35365,29-10-18,P0005,140,32.55,S35365
35366,30-10-18,P0006,54,73.68,S35366
35367,31-10-18,P0007,179,46.84,S35367
35368,01-11-18,P0008,14,72.28,S35368
35369,02-11-18,P0009,55,92.73,S35369
35370,03-11-18,P0010,117,13.66,S35370
35371,04-11-18,P0011,57,92.82,S35371
35372,05-11-18,P0012,409,24.5,S35372
35373,06-11-18,P0013,59,29.92,S35373
35374,07-11-18,P0014,202,39.52,S35374
35375,08-11-18,P0015,26,98.89,S35375
35376,09-11-18,P0016,29,29.27,S35376
35377,10-11-18,P0017,31,22.65,S35377
35378,11-11-18,P0018,102,39.6,S35378
35379,12-11-18,P0019,75,27.88,S35379
35380,13-11-18,P0020,7,61.46,S35380
35381,14-11-18,P0001,163,17.56,S35381
35382,15-11-18,P0002,320,81.45,S35382
35383,16-11-18,P0003,217,32.07,S35383
35384,17-11-18,P0004,417,56.1,S35384
35385,18-11-18,P0005,245,91.64,S35385
35386,19-11-18,P0006,18,34.04,S35386
35387,20-11-18,P0007,114,51.26,S35387
35388,21-11-18,P0008,38,59.45,S35388
35389,22-11-18,P0009,111,39.35,S35389
35390,23-11-18,P0010,438,87.08,S35390
35391,24-11-18,P0011,152,79.92,S35391
35392,25-11-18,P0012,265,45.42,S35392
35393,26-11-18,P0013,60,63.57,S35393
35394,27-11-18,P0014,165,76.71,S35394
35395,28-11-18,P0015,292,54.38,S35395
35396,29-11-18,P0016,44,22.95,S35396
35397,30-11-18,P0017,214,52.89,S35397
35398,01-12-18,P0018,69,60.58,S35398
35399,02-12-18,P0019,88,59.67,S35399
35400,03-12-18,P0020,165,92.68,S35400
35401,04-12-18,P0001,167,35.45,S35401
35402,05-12-18,P0002,169,27.29,S35402
35403,06-12-18,P0003,185,58.09,S35403
35404,07-12-18,P0004,243,63.02,S35404
35405,08-12-18,P0005,380,69.27,S35405
35406,09-12-18,P0006,143,95.4,S35406
35407,10-12-18,P0007,196,14.85,S35407
35408,11-12-18,P0008,238,98.48,S35408
35409,12-12-18,P0009,53,86.03,S35409
35410,13-12-18,P0010,7,12.74,S35410
35411,14-12-18,P0011,60,16.73,S35411
35412,15-12-18,P0012,13,48.91,S35412
35413,16-12-18,P0013,146,53.31,S35413
35414,17-12-18,P0014,128,28.39,S35414
35415,18-12-18,P0015,46,95.96,S35415
35416,19-12-18,P0016,27,49.44,S35416
35417,20-12-18,P0017,4,74.11,S35417
35418,21-12-18,P0018,124,79.72,S35418
35419,22-12-18,P0019,93,46.01,S35419
35420,23-12-18,P0020,169,74.17,S35420
35421,24-12-18,P0001,240,37.4,S35421
35422,25-12-18,P0002,158,76.56,S35422
35423,26-12-18,P0003,198,97.36,S35423
35424,27-12-18,P0004,105,32.39,S35424
35425,28-12-18,P0005,297,47.36,S35425
35426,29-12-18,P0006,59,79.52,S35426
35427,30-12-18,P0007,58,90.5,S35427
35428,31-12-18,P0008,21,56.85,S35428
35429,01-01-19,P0009,135,94.29,S35429
35430,02-01-19,P0010,170,78.11,S35430
35431,03-01-19,P0011,99,57.1,S35431
35432,04-01-19,P0012,144,60.75,S35432
35433,05-01-19,P0013,33,40.17,S35433
35434,06-01-19,P0014,18,62.2,S35434
35435,07-01-19,P0015,204,54.9,S35435
35436,08-01-19,P0016,76,49.86,S35436
35437,09-01-19,P0017,148,38.65,S35437
35438,10-01-19,P0018,28,57.39,S35438
35439,11-01-19,P0019,82,42.43,S35439
35440,12-01-19,P0020,0,78.69,S35440
35441,13-01-19,P0001,147,82.4,S35441
35442,14-01-19,P0002,67,35.12,S35442
35443,15-01-19,P0003,202,34.69,S35443
35444,16-01-19,P0004,33,51.02,S35444
35445,17-01-19,P0005,19,50.97,S35445
35446,18-01-19,P0006,60,37.07,S35446
35447,19-01-19,P0007,31,17.44,S35447
35448,20-01-19,P0008,160,13.38,S35448
35449,21-01-19,P0009,135,68.27,S35449
35450,22-01-19,P0010,20,56.41,S35450
35451,23-01-19,P0011,362,47.04,S35451
35452,24-01-19,P0012,253,54.35,S35452
35453,25-01-19,P0013,463,76.64,S35453
35454,26-01-19,P0014,16,38.42,S35454
35455,27-01-19,P0015,181,95.95,S35455
35456,28-01-19,P0016,245,82.85,S35456
35457,29-01-19,P0017,167,46.66,S35457
35458,30-01-19,P0018,250,97.98,S35458
35459,31-01-19,P0019,164,51.45,S35459
35460,01-02-19,P0020,190,27.79,S35460
35461,02-02-19,P0001,74,60.41,S35461
35462,03-02-19,P0002,282,64.97,S35462
35463,04-02-19,P0003,61,84.99,S35463
35464,05-02-19,P0004,258,18.28,S35464
35465,06-02-19,P0005,171,20.42,S35465
35466,07-02-19,P0006,150,68.84,S35466
35467,08-02-19,P0007,27,23.36,S35467
35468,09-02-19,P0008,54,60.69,S35468
35469,10-02-19,P0009,84,53.37,S35469
35470,11-02-19,P0010,49,34.2,S35470
35471,12-02-19,P0011,80,98.03,S35471
35472,13-02-19,P0012,181,90.44,S35472
35473,14-02-19,P0013,40,47.17,S35473
35474,15-02-19,P0014,10,60.22,S35474
35475,16-02-19,P0015,56,34.51,S35475
35476,17-02-19,P0016,49,61.27,S35476
35477,18-02-19,P0017,113,73.31,S35477
35478,19-02-19,P0018,97,95.15,S35478
35479,20-02-19,P0019,390,64.82,S35479
35480,21-02-19,P0020,96,73.81,S35480
35481,22-02-19,P0001,32,35.8,S35481
35482,23-02-19,P0002,128,93.15,S35482
35483,24-02-19,P0003,65,14.08,S35483
35484,25-02-19,P0004,116,70.04,S35484
35485,26-02-19,P0005,169,62.35,S35485
35486,27-02-19,P0006,201,51.97,S35486
35487,28-02-19,P0007,108,84.03,S35487
35488,01-03-19,P0008,156,91.88,S35488
35489,02-03-19,P0009,241,43.96,S35489
35490,03-03-19,P0010,119,66.21,S35490
35491,04-03-19,P0011,46,10.08,S35491
35492,05-03-19,P0012,53,80.95,S35492
35493,06-03-19,P0013,87,56.58,S35493
35494,07-03-19,P0014,98,61.82,S35494
35495,08-03-19,P0015,89,13.04,S35495
35496,09-03-19,P0016,114,47.05,S35496
35497,10-03-19,P0017,21,77.07,S35497
35498,11-03-19,P0018,56,55.64,S35498
35499,12-03-19,P0019,22,70.4,S35499
35500,13-03-19,P0020,120,12.16,S35500
35501,14-03-19,P0001,279,91.97,S35501
35502,15-03-19,P0002,89,97.09,S35502
35503,16-03-19,P0003,132,27.23,S35503
35504,17-03-19,P0004,243,60.1,S35504
35505,18-03-19,P0005,0,22.35,S35505
35506,19-03-19,P0006,145,82.16,S35506
35507,20-03-19,P0007,49,68.03,S35507
35508,21-03-19,P0008,137,62.81,S35508
35509,22-03-19,P0009,5,27.82,S35509
35510,23-03-19,P0010,339,27.58,S35510
35511,24-03-19,P0011,43,73.26,S35511
35512,25-03-19,P0012,117,31.05,S35512
35513,26-03-19,P0013,89,60.44,S35513
35514,27-03-19,P0014,7,36.99,S35514
35515,28-03-19,P0015,102,55.82,S35515
35516,29-03-19,P0016,148,54.33,S35516
35517,30-03-19,P0017,180,20.26,S35517
35518,31-03-19,P0018,27,12.28,S35518
35519,01-04-19,P0019,79,28.56,S35519
35520,02-04-19,P0020,197,34.15,S35520
35521,03-04-19,P0001,57,87.01,S35521
35522,04-04-19,P0002,248,34.39,S35522
35523,05-04-19,P0003,139,99.51,S35523
35524,06-04-19,P0004,236,86.86,S35524
35525,07-04-19,P0005,81,33.13,S35525
35526,08-04-19,P0006,314,47.49,S35526
35527,09-04-19,P0007,83,81.59,S35527
35528,10-04-19,P0008,33,24.41,S35528
35529,11-04-19,P0009,221,79.09,S35529
35530,12-04-19,P0010,88,77.57,S35530
35531,13-04-19,P0011,366,68.66,S35531
35532,14-04-19,P0012,147,66.11,S35532
35533,15-04-19,P0013,43,79.56,S35533
35534,16-04-19,P0014,161,33.28,S35534
35535,17-04-19,P0015,43,24.13,S35535
35536,18-04-19,P0016,64,49.69,S35536
35537,19-04-19,P0017,350,79.32,S35537
35538,20-04-19,P0018,159,42.37,S35538
35539,21-04-19,P0019,164,84.04,S35539
35540,22-04-19,P0020,178,77.24,S35540
35541,23-04-19,P0001,13,20.66,S35541
35542,24-04-19,P0002,7,71.8,S35542
35543,25-04-19,P0003,94,45.96,S35543
35544,26-04-19,P0004,62,38.41,S35544
35545,27-04-19,P0005,27,46.78,S35545
35546,28-04-19,P0006,299,88.3,S35546
35547,29-04-19,P0007,13,31.06,S35547
35548,30-04-19,P0008,16,75.07,S35548
35549,01-05-19,P0009,30,88.69,S35549
35550,02-05-19,P0010,54,87.2,S35550
35551,03-05-19,P0011,143,83.9,S35551
35552,04-05-19,P0012,284,49.38,S35552
35553,05-05-19,P0013,147,91.34,S35553
35554,06-05-19,P0014,218,53.59,S35554
35555,07-05-19,P0015,31,49.5,S35555
35556,08-05-19,P0016,45,88.75,S35556
35557,09-05-19,P0017,23,60.82,S35557
35558,10-05-19,P0018,465,66.98,S35558
35559,11-05-19,P0019,99,93.67,S35559
35560,12-05-19,P0020,59,33.46,S35560
35561,13-05-19,P0001,219,28.97,S35561
35562,14-05-19,P0002,100,63.69,S35562
35563,15-05-19,P0003,288,87.05,S35563
35564,16-05-19,P0004,172,16.28,S35564
35565,17-05-19,P0005,243,87.16,S35565
35566,18-05-19,P0006,70,52.31,S35566
35567,19-05-19,P0007,164,59.12,S35567
35568,20-05-19,P0008,138,73.39,S35568
35569,21-05-19,P0009,138,48.15,S35569
35570,22-05-19,P0010,50,39.07,S35570
35571,23-05-19,P0011,104,55.12,S35571
35572,24-05-19,P0012,145,34.3,S35572
35573,25-05-19,P0013,130,12.49,S35573
35574,26-05-19,P0014,176,29,S35574
35575,27-05-19,P0015,308,80.3,S35575
35576,28-05-19,P0016,125,20.4,S35576
35577,29-05-19,P0017,128,56.98,S35577
35578,30-05-19,P0018,59,14.76,S35578
35579,31-05-19,P0019,282,90.94,S35579
35580,01-06-19,P0020,165,99.2,S35580
35581,02-06-19,P0001,116,39.04,S35581
35582,03-06-19,P0002,446,43.29,S35582
35583,04-06-19,P0003,138,21.34,S35583
35584,05-06-19,P0004,11,98.47,S35584
35585,06-06-19,P0005,56,84.38,S35585
35586,07-06-19,P0006,74,31.4,S35586
35587,08-06-19,P0007,196,57.27,S35587
35588,09-06-19,P0008,30,68.61,S35588
35589,10-06-19,P0009,50,46.55,S35589
35590,11-06-19,P0010,422,65.86,S35590
35591,12-06-19,P0011,34,84.06,S35591
35592,13-06-19,P0012,189,90.51,S35592
35593,14-06-19,P0013,147,90.24,S35593
35594,15-06-19,P0014,25,20.94,S35594
35595,16-06-19,P0015,88,61.76,S35595
35596,17-06-19,P0016,30,29,S35596
35597,18-06-19,P0017,340,59.53,S35597
35598,19-06-19,P0018,52,54.58,S35598
35599,20-06-19,P0019,5,89.92,S35599
35600,21-06-19,P0020,348,76.87,S35600
35601,22-06-19,P0001,77,31.09,S35601
35602,23-06-19,P0002,24,94.96,S35602
35603,24-06-19,P0003,162,62.08,S35603
35604,25-06-19,P0004,330,56.55,S35604
35605,26-06-19,P0005,319,99.95,S35605
35606,27-06-19,P0006,191,10.16,S35606
35607,28-06-19,P0007,175,26.54,S35607
35608,29-06-19,P0008,210,53.12,S35608
35609,30-06-19,P0009,84,22.7,S35609
35610,01-07-19,P0010,20,46.41,S35610
35611,02-07-19,P0011,152,34.32,S35611
35612,03-07-19,P0012,18,79.89,S35612
35613,04-07-19,P0013,129,54.72,S35613
35614,05-07-19,P0014,265,30.64,S35614
35615,06-07-19,P0015,169,62.37,S35615
35616,07-07-19,P0016,172,36.56,S35616
35617,08-07-19,P0017,87,54.85,S35617
35618,09-07-19,P0018,63,33.99,S35618
35619,10-07-19,P0019,272,97.7,S35619
35620,11-07-19,P0020,75,50.56,S35620
35621,12-07-19,P0001,55,71.92,S35621
35622,13-07-19,P0002,97,47.63,S35622
35623,14-07-19,P0003,162,10.28,S35623
35624,15-07-19,P0004,6,51.7,S35624
35625,16-07-19,P0005,91,53.84,S35625
35626,17-07-19,P0006,68,64.84,S35626
35627,18-07-19,P0007,462,20.62,S35627
35628,19-07-19,P0008,39,80.14,S35628
35629,20-07-19,P0009,56,93.48,S35629
35630,21-07-19,P0010,145,71.62,S35630
35631,22-07-19,P0011,123,76.39,S35631
35632,23-07-19,P0012,292,35.18,S35632
35633,24-07-19,P0013,86,41.73,S35633
35634,25-07-19,P0014,27,86.37,S35634
35635,26-07-19,P0015,69,91.46,S35635
35636,27-07-19,P0016,156,85.81,S35636
35637,28-07-19,P0017,42,91.59,S35637
35638,29-07-19,P0018,242,91.74,S35638
35639,30-07-19,P0019,31,27.21,S35639
35640,31-07-19,P0020,67,82.79,S35640
35641,01-08-19,P0001,131,89.44,S35641
35642,02-08-19,P0002,267,30.2,S35642
35643,03-08-19,P0003,9,94.38,S35643
35644,04-08-19,P0004,89,91.22,S35644
35645,05-08-19,P0005,62,74.8,S35645
35646,06-08-19,P0006,223,41.44,S35646
35647,07-08-19,P0007,23,53.3,S35647
35648,08-08-19,P0008,109,39.08,S35648
35649,09-08-19,P0009,25,38.68,S35649
35650,10-08-19,P0010,32,68.61,S35650
35651,11-08-19,P0011,26,25.98,S35651
35652,12-08-19,P0012,89,73.86,S35652
35653,13-08-19,P0013,181,46.89,S35653
35654,14-08-19,P0014,221,27.01,S35654
35655,15-08-19,P0015,49,40.73,S35655
35656,16-08-19,P0016,102,58.82,S35656
35657,17-08-19,P0017,14,33.82,S35657
35658,18-08-19,P0018,223,62.56,S35658
35659,19-08-19,P0019,291,45.09,S35659
35660,20-08-19,P0020,329,45.81,S35660
35661,21-08-19,P0001,36,44.25,S35661
35662,22-08-19,P0002,15,29.98,S35662
35663,23-08-19,P0003,64,22.8,S35663
35664,24-08-19,P0004,105,15.88,S35664
35665,25-08-19,P0005,109,18.24,S35665
35666,26-08-19,P0006,53,32.58,S35666
35667,27-08-19,P0007,46,13.95,S35667
35668,28-08-19,P0008,153,79.49,S35668
35669,29-08-19,P0009,26,57,S35669
35670,30-08-19,P0010,194,16.38,S35670
35671,31-08-19,P0011,186,59.89,S35671
35672,01-09-19,P0012,147,42.04,S35672
35673,02-09-19,P0013,316,73.49,S35673
35674,03-09-19,P0014,257,49.05,S35674
35675,04-09-19,P0015,333,99.74,S35675
35676,05-09-19,P0016,23,95.25,S35676
35677,06-09-19,P0017,157,15.73,S35677
35678,07-09-19,P0018,315,78.23,S35678
35679,08-09-19,P0019,51,55.34,S35679
35680,09-09-19,P0020,84,85.46,S35680
35681,10-09-19,P0001,145,12.01,S35681
35682,11-09-19,P0002,143,74.65,S35682
35683,12-09-19,P0003,12,84.54,S35683
35684,13-09-19,P0004,129,95.15,S35684
35685,14-09-19,P0005,396,29.78,S35685
35686,15-09-19,P0006,68,91.27,S35686
35687,16-09-19,P0007,185,60.96,S35687
35688,17-09-19,P0008,199,54.05,S35688
35689,18-09-19,P0009,491,39.52,S35689
35690,19-09-19,P0010,78,82.97,S35690
35691,20-09-19,P0011,140,98.92,S35691
35692,21-09-19,P0012,245,13.03,S35692
35693,22-09-19,P0013,175,35.8,S35693
35694,23-09-19,P0014,49,78.42,S35694
35695,24-09-19,P0015,362,78.97,S35695
35696,25-09-19,P0016,314,72.09,S35696
35697,26-09-19,P0017,92,25.57,S35697
35698,27-09-19,P0018,21,27.55,S35698
35699,28-09-19,P0019,361,19.23,S35699
35700,29-09-19,P0020,111,32.68,S35700
35701,30-09-19,P0001,40,53.01,S35701
35702,01-10-19,P0002,39,32.07,S35702
35703,02-10-19,P0003,256,55.48,S35703
35704,03-10-19,P0004,278,47.79,S35704
35705,04-10-19,P0005,383,62.79,S35705
35706,05-10-19,P0006,17,40.99,S35706
35707,06-10-19,P0007,40,23.52,S35707
35708,07-10-19,P0008,59,49.06,S35708
35709,08-10-19,P0009,55,30.73,S35709
35710,09-10-19,P0010,277,56.24,S35710
35711,10-10-19,P0011,26,18.63,S35711
35712,11-10-19,P0012,97,65.01,S35712
35713,12-10-19,P0013,105,96.28,S35713
35714,13-10-19,P0014,226,64.29,S35714
35715,14-10-19,P0015,134,89.13,S35715
35716,15-10-19,P0016,31,44.34,S35716
35717,16-10-19,P0017,33,25.18,S35717
35718,17-10-19,P0018,46,64.34,S35718
35719,18-10-19,P0019,458,21.32,S35719
35720,19-10-19,P0020,359,83.72,S35720
35721,20-10-19,P0001,143,24.11,S35721
35722,21-10-19,P0002,114,42.35,S35722
35723,22-10-19,P0003,22,44.99,S35723
35724,23-10-19,P0004,32,31.51,S35724
35725,24-10-19,P0005,306,73.82,S35725
35726,25-10-19,P0006,137,25.79,S35726
35727,26-10-19,P0007,14,26.25,S35727
35728,27-10-19,P0008,23,76.22,S35728
35729,28-10-19,P0009,10,75.54,S35729
35730,29-10-19,P0010,404,23.73,S35730
35731,30-10-19,P0011,393,50.61,S35731
35732,31-10-19,P0012,17,43.71,S35732
35733,01-11-19,P0013,86,35.88,S35733
35734,02-11-19,P0014,13,99.16,S35734
35735,03-11-19,P0015,85,37.09,S35735
35736,04-11-19,P0016,101,24.28,S35736
35737,05-11-19,P0017,80,72.06,S35737
35738,06-11-19,P0018,74,31.01,S35738
35739,07-11-19,P0019,21,47.63,S35739
35740,08-11-19,P0020,15,82.26,S35740
35741,09-11-19,P0001,90,58.78,S35741
35742,10-11-19,P0002,249,30.79,S35742
35743,11-11-19,P0003,88,33.13,S35743
35744,12-11-19,P0004,255,18.7,S35744
35745,13-11-19,P0005,9,93.24,S35745
35746,14-11-19,P0006,11,33.4,S35746
35747,15-11-19,P0007,44,47.46,S35747
35748,16-11-19,P0008,42,31.48,S35748
35749,17-11-19,P0009,124,28.16,S35749
35750,18-11-19,P0010,23,63.9,S35750
35751,19-11-19,P0011,124,86.2,S35751
35752,20-11-19,P0012,92,53.74,S35752
35753,21-11-19,P0013,143,17.21,S35753
35754,22-11-19,P0014,18,20.82,S35754
35755,23-11-19,P0015,245,42.74,S35755
35756,24-11-19,P0016,66,95.36,S35756
35757,25-11-19,P0017,98,48.32,S35757
35758,26-11-19,P0018,85,55.91,S35758
35759,27-11-19,P0019,361,43.46,S35759
35760,28-11-19,P0020,0,87.2,S35760
35761,29-11-19,P0001,39,67.62,S35761
35762,30-11-19,P0002,27,36.13,S35762
35763,01-12-19,P0003,187,61.07,S35763
35764,02-12-19,P0004,10,40.44,S35764
35765,03-12-19,P0005,8,85.68,S35765
35766,04-12-19,P0006,480,16.14,S35766
35767,05-12-19,P0007,3,33.21,S35767
35768,06-12-19,P0008,99,54.68,S35768
35769,07-12-19,P0009,80,64.2,S35769
35770,08-12-19,P0010,30,78.23,S35770
35771,09-12-19,P0011,147,29.18,S35771
35772,10-12-19,P0012,140,98.26,S35772
35773,11-12-19,P0013,18,54.94,S35773
35774,12-12-19,P0014,77,17.19,S35774
35775,13-12-19,P0015,36,76.14,S35775
35776,14-12-19,P0016,60,35.63,S35776
35777,15-12-19,P0017,138,90.21,S35777
35778,16-12-19,P0018,57,80.24,S35778
35779,17-12-19,P0019,58,29.21,S35779
35780,18-12-19,P0020,100,17.13,S35780
35781,19-12-19,P0001,114,62.45,S35781
35782,20-12-19,P0002,8,28.52,S35782
35783,21-12-19,P0003,20,72.99,S35783
35784,22-12-19,P0004,33,54.55,S35784
35785,23-12-19,P0005,57,95.35,S35785
35786,24-12-19,P0006,86,25.15,S35786
35787,25-12-19,P0007,112,89.06,S35787
35788,26-12-19,P0008,139,52.25,S35788
35789,27-12-19,P0009,75,25.53,S35789
35790,28-12-19,P0010,250,56.08,S35790
35791,29-12-19,P0011,254,81.1,S35791
